"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20210224","경춘선","퇴계원","3396","3183","20210227",""
"20210224","경춘선","별내","2482","2359","20210227",""
"20210224","경춘선","갈매","2855","2531","20210227",""
"20210224","경춘선","신내","1425","1445","20210227",""
"20210224","경인선","도화","3962","3650","20210227",""
"20210224","경인선","중동","8879","8512","20210227",""
"20210224","경인선","온수(성공회대입구)","6122","6111","20210227",""
"20210224","경인선","도원","2646","2761","20210227",""
"20210224","경인선","간석","5493","5314","20210227",""
"20210224","경인선","부개","8110","7730","20210227",""
"20210224","경인선","소사","8966","8573","20210227",""
"20210224","경인선","구일","5998","6226","20210227",""
"20210224","경인선","인천","3250","2472","20210227",""
"20210224","경인선","동인천","12949","12382","20210227",""
"20210224","경인선","제물포","9622","9253","20210227",""
"20210224","경인선","주안","17808","16104","20210227",""
"20210224","경인선","동암","14677","14722","20210227",""
"20210224","경인선","백운","6861","6676","20210227",""
"20210224","경인선","부평","28878","30584","20210227",""
"20210224","경인선","송내","26595","26503","20210227",""
"20210224","경인선","부천","31751","31883","20210227",""
"20210224","경인선","역곡","26461","26472","20210227",""
"20210224","경인선","오류동","11528","11109","20210227",""
"20210224","경인선","개봉","20829","21599","20210227",""
"20210224","경의선","검암","1","0","20210227",""
"20210224","경의선","임진강","11","4","20210227",""
"20210224","경의선","문산","4853","4863","20210227",""
"20210224","경의선","파주","975","717","20210227",""
"20210224","경의선","월롱","2069","1785","20210227",""
"20210224","경의선","금촌","5903","6000","20210227",""
"20210224","경의선","금릉","4411","4224","20210227",""
"20210224","경의선","운정","5952","5617","20210227",""
"20210224","경의선","야당","6213","5913","20210227",""
"20210224","경의선","탄현","7270","6954","20210227",""
"20210224","경의선","일산","8642","8744","20210227",""
"20210224","경의선","풍산","5064","4795","20210227",""
"20210224","경의선","백마","6637","6392","20210227",""
"20210224","경의선","곡산","516","516","20210227",""
"20210224","경의선","능곡","3571","3212","20210227",""
"20210224","경의선","행신","7315","7369","20210227",""
"20210224","경의선","강매","3065","2740","20210227",""
"20210224","경의선","화전","1330","1235","20210227",""
"20210224","경의선","수색","2501","2618","20210227",""
"20210224","경의선","디지털미디어시티","2421","2328","20210227",""
"20210224","경의선","가좌","5140","4801","20210227",""
"20210224","경의선","홍대입구","1508","1627","20210227",""
"20210224","경의선","서강대","1943","1868","20210227",""
"20210224","경의선","공덕","3456","2926","20210227",""
"20210224","경의선","효창공원앞","2706","3126","20210227",""
"20210224","경의선","신촌","805","1030","20210227",""
"20210224","경의선","서울역","4112","5052","20210227",""
"20210224","경원선","소요산","2540","2146","20210227",""
"20210224","경원선","동두천","1822","2082","20210227",""
"20210224","경원선","보산","1336","1215","20210227",""
"20210224","경원선","동두천중앙","2799","2729","20210227",""
"20210224","경원선","지행","5786","5724","20210227",""
"20210224","경원선","덕정","5036","4844","20210227",""
"20210224","경원선","덕계","2634","2399","20210227",""
"20210224","경원선","양주","7022","6765","20210227",""
"20210224","경원선","녹양","4369","4081","20210227",""
"20210224","경원선","가능","5998","5812","20210227",""
"20210224","경원선","의정부","16860","17415","20210227",""
"20210224","경원선","회룡","11936","11892","20210227",""
"20210224","경원선","망월사","6768","6826","20210227",""
"20210224","경원선","도봉","5745","5488","20210227",""
"20210224","경원선","방학","8971","8821","20210227",""
"20210224","경원선","녹천","4580","3872","20210227",""
"20210224","경원선","월계","5866","5555","20210227",""
"20210224","경원선","광운대","7818","7779","20210227",""
"20210224","경원선","석계","7870","8903","20210227",""
"20210224","경원선","신이문","8209","7651","20210227",""
"20210224","경원선","외대앞","6760","6866","20210227",""
"20210224","경원선","청량리(서울시립대입구)","13306","14198","20210227",""
"20210224","경원선","왕십리(성동구청)","12639","14425","20210227",""
"20210224","경원선","응봉","1724","1514","20210227",""
"20210224","경원선","옥수","43","36","20210227",""
"20210224","경원선","한남","3851","3692","20210227",""
"20210224","경원선","서빙고","1805","1679","20210227",""
"20210224","경원선","이촌(국립중앙박물관)","3711","2916","20210227",""
"20210224","경부선","광명","2905","2515","20210227",""
"20210224","경부선","서동탄","1452","1307","20210227",""
"20210224","경부선","당정","5836","5646","20210227",""
"20210224","경부선","천안","4073","4084","20210227",""
"20210224","경부선","두정","4221","4304","20210227",""
"20210224","경부선","직산","615","636","20210227",""
"20210224","경부선","성환","2801","2752","20210227",""
"20210224","경부선","평택","9830","9858","20210227",""
"20210224","경부선","지제","2517","2369","20210227",""
"20210224","경부선","서정리","5186","5000","20210227",""
"20210224","경부선","송탄","3600","3461","20210227",""
"20210224","경부선","진위","1453","1258","20210227",""
"20210224","경부선","오산","8505","8507","20210227",""
"20210224","경부선","오산대","2835","2595","20210227",""
"20210224","경부선","세마","2429","2233","20210227",""
"20210224","경부선","병점","12464","12428","20210227",""
"20210224","경부선","세류","2794","2585","20210227",""
"20210224","경부선","독산","16509","17507","20210227",""
"20210224","경부선","수원","30956","32239","20210227",""
"20210224","경부선","화서","6905","6796","20210227",""
"20210224","경부선","성균관대","13456","13321","20210227",""
"20210224","경부선","의왕","8532","8374","20210227",""
"20210224","경부선","군포","7498","7503","20210227",""
"20210224","경부선","금정","25043","25472","20210227",""
"20210224","경부선","명학","8806","8748","20210227",""
"20210224","경부선","안양","20933","20867","20210227",""
"20210224","경부선","관악","6930","6464","20210227",""
"20210224","경부선","석수","9623","8578","20210227",""
"20210224","경부선","금천구청","11379","11398","20210227",""
"20210224","경부선","가산디지털단지","17597","20497","20210227",""
"20210224","경부선","구로","18368","18857","20210227",""
"20210224","경부선","신길","9261","7809","20210227",""
"20210224","경부선","신도림","3829","3939","20210227",""
"20210224","경부선","영등포","35271","36046","20210227",""
"20210224","경부선","대방","12437","13007","20210227",""
"20210224","경부선","노량진","7705","7926","20210227",""
"20210224","경부선","용산","29423","29412","20210227",""
"20210224","경부선","남영","9125","9534","20210227",""
"20210224","경부선","서울역","4400","1472","20210227",""
"20210224","경강선","여주","1637","1633","20210227",""
"20210224","경강선","세종대왕릉","249","255","20210227",""
"20210224","경강선","부발","1556","1591","20210227",""
"20210224","경강선","이천","2218","2405","20210227",""
"20210224","경강선","신둔도예촌","1107","1043","20210227",""
"20210224","경강선","곤지암","1899","1762","20210227",""
"20210224","경강선","초월","2863","2784","20210227",""
"20210224","경강선","경기광주","6766","6387","20210227",""
"20210224","경강선","삼동","2231","2077","20210227",""
"20210224","경강선","이매","980","838","20210227",""
"20210224","경강선","판교","4346","4174","20210227",""
"20210224","9호선2~3단계","중앙보훈병원","9635","8445","20210227",""
"20210224","9호선2~3단계","둔촌오륜","1090","964","20210227",""
"20210224","9호선2~3단계","올림픽공원(한국체대)","5187","5173","20210227",""
"20210224","9호선2~3단계","한성백제","2354","2142","20210227",""
"20210224","9호선2~3단계","송파나루","4571","4802","20210227",""
"20210224","9호선2~3단계","석촌","7587","6767","20210227",""
"20210224","9호선2~3단계","석촌고분","5658","5716","20210227",""
"20210224","9호선2~3단계","삼전","6472","6348","20210227",""
"20210224","9호선2~3단계","종합운동장","4080","4040","20210227",""
"20210224","9호선2~3단계","봉은사","15188","15291","20210227",""
"20210224","9호선2~3단계","삼성중앙","7061","7231","20210227",""
"20210224","9호선2~3단계","선정릉","9475","10337","20210227",""
"20210224","9호선2~3단계","언주","9852","10192","20210227",""
"20210224","9호선","신논현","31321","30726","20210227",""
"20210224","9호선","사평","3016","3012","20210227",""
"20210224","9호선","고속터미널","10944","14011","20210227",""
"20210224","9호선","신반포","2974","3044","20210227",""
"20210224","9호선","구반포","2764","2770","20210227",""
"20210224","9호선","동작(현충원)","1670","1320","20210227",""
"20210224","9호선","흑석(중앙대입구)","7426","7832","20210227",""
"20210224","9호선","노들","4221","3676","20210227",""
"20210224","9호선","노량진","23656","23365","20210227",""
"20210224","9호선","샛강","5944","6171","20210227",""
"20210224","9호선","여의도","26982","25399","20210227",""
"20210224","9호선","국회의사당","16654","16482","20210227",""
"20210224","9호선","당산","17364","17686","20210227",""
"20210224","9호선","선유도","7763","7568","20210227",""
"20210224","9호선","신목동","3787","3507","20210227",""
"20210224","9호선","염창","16583","16477","20210227",""
"20210224","9호선","등촌","10895","10976","20210227",""
"20210224","9호선","증미","7172","7131","20210227",""
"20210224","9호선","가양","19706","19434","20210227",""
"20210224","9호선","양천향교","9021","9303","20210227",""
"20210224","9호선","마곡나루(서울식물원)","10918","10949","20210227",""
"20210224","9호선","신방화","6493","6357","20210227",""
"20210224","9호선","공항시장","2703","3012","20210227",""
"20210224","9호선","김포공항","6905","9746","20210227",""
"20210224","9호선","개화","2418","1756","20210227",""
"20210224","8호선","모란","5310","4171","20210227",""
"20210224","8호선","수진","5003","4631","20210227",""
"20210224","8호선","신흥","4377","4690","20210227",""
"20210224","8호선","단대오거리","10387","10056","20210227",""
